ILI,ILCESI,MAHALLESI,DAIRE_YASAL_M2,KAT_NO,BINA_YASI,KAT_ADEDI,İNŞAAT_SEVİYESİ,ASANSÖR,DAIRE_SALON,DAIRE_MUTFAK,DAIRE_ODA,DAIRE_BANYO,NIHAI_DEGERI,ADRES,DOLAR,TÜFE_KONUT,TÜFE_KİRA,TÜFE_KONUTBAKIM,TÜFE_KONUTLAİLGİLİ,TÜFE,ÜFE,KONUT_FAİZ,CAM,KİL,ÇİMENTO,METAL,KFE,KFB
İSTANBUL,PENDİK,KAVAKPINAR,77.0,2,4,9,100,1,1,1.0,2,1,3000000.0,İSTANBUL_PENDİK_KAVAKPINAR,6.5154,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,KURTKÖY,83.0,2,4,11,100,1,2,1.0,1,1,3300000.0,İSTANBUL_PENDİK_KURTKÖY,6.5154,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,KURTKÖY,72.0,1,5,10,100,1,1,1.0,2,1,2850000.0,İSTANBUL_PENDİK_KURTKÖY,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,SÜLÜNTEPE,70.0,2,6,12,100,1,1,1.0,2,1,2700000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,KAVAKPINAR,71.0,3,4,7,100,1,1,1.0,2,1,2500000.0,İSTANBUL_PENDİK_KAVAKPINAR,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,ÇAMÇEŞME,100.0,2,4,12,100,1,1,1.0,3,1,4400000.0,İSTANBUL_PENDİK_ÇAMÇEŞME,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,100.0,6,6,12,100,1,1,1.0,3,2,4500000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,ÇINARDERE,96.0,7,6,14,100,1,1,1.0,3,2,4800000.0,İSTANBUL_PENDİK_ÇINARDERE,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,GÜZELYALI,80.0,2,4,6,100,1,1,1.0,2,1,3400000.0,İSTANBUL_PENDİK_GÜZELYALI,6.4839,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,KAYNARCA,93.0,1,11,5,100,0,1,1.0,3,2,3900000.0,İSTANBUL_PENDİK_KAYNARCA,6.5864,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,ÇINARDERE,96.0,0,26,7,100,0,1,1.0,3,1,2500000.0,İSTANBUL_PENDİK_ÇINARDERE,6.4943,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,YENİŞEHİR,125.0,2,16,6,100,1,1,1.0,3,2,5300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.4024,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,BATI,106.0,5,5,9,100,1,1,1.0,3,1,8500000.0,İSTANBUL_PENDİK_BATI,6.456,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,VELİBABA,101.0,3,6,12,76,1,1,1.0,3,2,3550000.0,İSTANBUL_PENDİK_VELİBABA,6.456,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,VELİBABA,101.0,4,6,12,76,1,1,1.0,3,2,3550000.0,İSTANBUL_PENDİK_VELİBABA,6.456,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,VELİBABA,101.0,6,6,12,76,1,1,1.0,3,2,3600000.0,İSTANBUL_PENDİK_VELİBABA,6.456,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,YENİŞEHİR,49.0,2,6,9,100,1,1,1.0,1,1,3000000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.456,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,KURTKÖY,80.0,3,4,7,100,1,1,1.0,2,2,3450000.0,İSTANBUL_PENDİK_KURTKÖY,6.456,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,BATI,100.0,4,49,5,100,0,1,1.0,3,1,3400000.0,İSTANBUL_PENDİK_BATI,6.4346,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,BAHÇELİEVLER,60.0,3,8,7,100,1,1,1.0,2,1,3750000.0,İSTANBUL_PENDİK_BAHÇELİEVLER,6.4346,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,ÇINARDERE,71.0,4,8,12,100,1,1,1.0,2,1,3400000.0,İSTANBUL_PENDİK_ÇINARDERE,6.516,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,BAHÇELİEVLER,85.0,1,5,7,100,1,1,1.0,2,1,3750000.0,İSTANBUL_PENDİK_BAHÇELİEVLER,6.516,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,SÜLÜNTEPE,120.0,7,17,9,100,1,1,1.0,3,1,3000000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,6.5696,496.96,538.69,467.08,374.64,450.58,468.69,11.4025,382.86,499.48,395.87,674.77,111.2,5223.2
İSTANBUL,PENDİK,ÇINARDERE,117.0,9,7,15,100,1,1,1.0,3,2,4900000.0,İSTANBUL_PENDİK_ÇINARDERE,6.6428,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,145.0,9,6,13,100,1,1,1.0,3,3,7300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.6428,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YAYALAR,100.0,6,8,11,100,1,1,1.0,2,2,4700000.0,İSTANBUL_PENDİK_YAYALAR,6.6672,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,98.0,3,29,10,100,1,1,1.0,3,1,2800000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.6903,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,100.0,6,5,14,100,1,1,1.0,2,2,5600000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,6.7549,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,55.0,3,10,8,100,1,1,1.0,1,1,2500000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7549,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,DUMLUPINAR,90.0,5,5,10,100,1,1,1.0,3,1,3400000.0,İSTANBUL_PENDİK_DUMLUPINAR,6.7549,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,KAVAKPINAR,70.0,3,4,8,100,0,1,1.0,2,1,2650000.0,İSTANBUL_PENDİK_KAVAKPINAR,6.7549,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,VELİBABA,65.0,3,22,5,100,0,1,1.0,2,1,2500000.0,İSTANBUL_PENDİK_VELİBABA,6.7705,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,125.0,9,9,11,100,1,1,1.0,3,1,8000000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.7705,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YAYALAR,73.0,4,3,7,100,1,1,1.0,2,1,2500000.0,İSTANBUL_PENDİK_YAYALAR,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,50.0,2,14,9,100,1,1,1.0,1,1,2200000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,KURTKÖY,51.0,3,9,12,100,1,1,1.0,1,1,2900000.0,İSTANBUL_PENDİK_KURTKÖY,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,98.0,1,6,12,100,1,1,1.0,3,2,4500000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,98.0,2,6,12,100,1,1,1.0,3,2,4500000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,98.0,3,6,12,100,1,1,1.0,3,2,4500000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,78.0,5,6,12,100,1,1,1.0,2,2,3650000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,97.0,5,6,12,100,1,1,1.0,3,2,4800000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,GÜZELYALI,90.0,4,4,10,100,1,1,1.0,3,1,4900000.0,İSTANBUL_PENDİK_GÜZELYALI,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,97.0,7,6,12,100,1,1,1.0,3,2,4700000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,78.0,7,6,12,100,1,1,1.0,2,2,3850000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,HARMANDERE,76.0,3,7,13,100,1,1,1.0,2,1,3800000.0,İSTANBUL_PENDİK_HARMANDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,97.0,8,6,12,100,1,1,1.0,3,2,5100000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,78.0,8,6,12,100,1,1,1.0,2,2,3850000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,97.0,9,6,12,100,1,1,1.0,3,2,4800000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,78.0,5,6,12,100,1,1,1.0,2,2,3800000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7382,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,AHMET YESEVİ,66.0,5,5,10,100,1,1,1.0,2,1,2500000.0,İSTANBUL_PENDİK_AHMET YESEVİ,6.6877,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,KAYNARCA,112.0,6,36,9,100,1,1,1.0,3,1,3100000.0,İSTANBUL_PENDİK_KAYNARCA,6.6877,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇAMLIK,105.0,7,0,8,100,1,1,1.0,2,2,624750.0,İSTANBUL_PENDİK_ÇAMLIK,6.6877,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,85.0,1,15,8,100,1,1,1.0,2,1,3400000.0,İSTANBUL_PENDİK_ÇINARDERE,6.7618,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,SÜLÜNTEPE,133.0,7,5,16,100,1,1,1.0,3,2,5200000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,6.7618,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,84.0,7,6,12,100,1,1,1.0,2,1,3250000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,6.9073,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,ÇINARDERE,50.0,7,4,12,100,1,1,1.0,1,1,2200000.0,İSTANBUL_PENDİK_ÇINARDERE,6.913,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,58.0,5,4,13,100,1,1,1.0,1,1,3250000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,53.0,5,4,13,100,1,1,1.0,1,1,2950000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,62.0,4,4,13,100,1,1,1.0,1,1,3450000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,56.0,4,4,13,100,1,1,1.0,1,1,3150000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,53.0,4,4,13,100,1,1,1.0,1,1,2950000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,54.0,4,4,13,100,1,1,1.0,1,1,3000000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,62.0,5,4,13,100,1,1,1.0,1,1,3450000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,114.0,5,4,13,100,1,1,1.0,2,2,5700000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,57.0,2,4,13,100,1,1,1.0,1,1,3200000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,60.0,5,4,13,100,1,1,1.0,1,1,3350000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,59.0,8,4,13,100,1,1,1.0,1,1,3300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,88.0,2,4,13,100,1,1,1.0,2,1,4500000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,59.0,2,4,13,100,1,1,1.0,1,1,3300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,55.0,2,4,13,100,1,1,1.0,1,1,3100000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,59.0,3,4,13,100,1,1,1.0,1,1,3300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,54.0,2,4,13,100,1,1,1.0,1,1,3000000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,53.0,3,4,13,100,1,1,1.0,1,1,2950000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,58.0,3,4,13,100,1,1,1.0,1,1,3250000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,54.0,3,4,13,100,1,1,1.0,1,1,3000000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,88.0,3,4,13,100,1,1,1.0,2,1,4500000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,64.0,2,4,13,100,1,1,1.0,1,1,3600000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,56.0,2,4,13,100,1,1,1.0,1,1,3150000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,61.0,8,4,13,100,1,1,1.0,1,1,3400000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,54.0,8,4,13,100,1,1,1.0,1,1,3000000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,64.0,8,4,13,100,1,1,1.0,1,1,3600000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,139.0,9,4,13,100,1,1,1.0,3,3,6200000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,53.0,8,4,13,100,1,1,1.0,1,1,2950000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,60.0,8,4,13,100,1,1,1.0,1,1,3350000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,141.0,9,4,13,100,1,1,1.0,3,3,6300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,217.0,9,4,13,100,1,1,1.0,5,3,9350000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,136.0,9,4,13,100,1,1,1.0,3,3,6100000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,94.0,9,4,13,100,1,1,1.0,2,2,4200000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,125.0,9,4,13,100,1,1,1.0,3,3,5800000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,56.0,3,4,13,100,1,1,1.0,1,1,3150000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,59.0,5,4,13,100,1,1,1.0,1,1,3300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,63.0,4,4,13,100,1,1,1.0,1,1,3550000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,64.0,4,4,13,100,1,1,1.0,1,1,3600000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,59.0,4,4,13,100,1,1,1.0,1,1,3300000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,63.0,5,4,13,100,1,1,1.0,1,1,3550000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,62.0,6,4,13,100,1,1,1.0,1,1,3450000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,57.0,8,4,13,100,1,1,1.0,1,1,3200000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,65.0,8,4,13,100,1,1,1.0,1,1,3650000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,58.0,8,4,13,100,1,1,1.0,1,1,3250000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
İSTANBUL,PENDİK,YENİŞEHİR,64.0,5,4,13,100,1,1,1.0,1,1,3600000.0,İSTANBUL_PENDİK_YENİŞEHİR,6.9082,495.39,540.94,469.88,368.52,454.43,474.69,11.7225,392.1,501.08,394.39,703.76,113.1,5255.4
